InvoiceDate,Description,UnitPrice
2025-10-24 23:30:06,Sapiens: A Brief History,68629.84
2025-10-04 23:30:06,Protein Powder Whey 2kg,70600.76
2025-09-29 23:30:06,Boxing Gloves Professional,3654.32
2025-08-23 23:30:06,Resistance Bands Set,2320.28
2025-12-09 23:30:06,Moleskine Classic Notebook,35791.26
2025-09-09 23:30:06,iPad Pro 12.9 inch M2 Chip,72445.28
2025-12-18 23:30:06,Kindle Paperwhite E-reader,26960.26
2025-11-29 23:30:06,Sony WH-1000XM5 Wireless Headphones,17776.89
2025-11-21 23:30:06,Protein Powder Whey 2kg,65720.18
2025-12-05 23:30:06,Kindle Paperwhite E-reader,26502.0
2025-12-22 23:30:06,Canon EOS R6 Camera,71108.15
2026-02-04 23:30:06,Dumbbells Set 20kg,26975.9
2026-01-22 23:30:06,Moleskine Classic Notebook,38379.73
2025-09-20 23:30:06,iPad Pro 12.9 inch M2 Chip,69025.37
2026-01-01 23:30:06,Kindle Paperwhite E-reader,28364.03
2026-01-02 23:30:06,The Psychology of Money,46191.19
2025-09-27 23:30:06,Dyson V15 Detect Vacuum,59663.55
2026-01-24 23:30:06,Apple Watch Series 9,6819.54
2025-11-19 23:30:06,Running Water Bottle,32924.16
2025-09-19 23:30:06,Fossil Gen 6 Smartwatch,23083.53
2026-01-11 23:30:06,The North Face Jacket,17484.84
2025-11-19 23:30:06,Nike Air Max 270 Running Shoes,1725.63
2025-12-21 23:30:06,Keurig K-Elite Coffee Maker,42667.41
2025-12-30 23:30:06,The North Face Jacket,16768.35
2026-01-09 23:30:06,Samsung Smart Refrigerator,58351.54
2025-11-03 23:30:06,The North Face Jacket,18749.45
2026-01-02 23:30:06,Samsung Smart Refrigerator,58117.95
2025-11-14 23:30:06,Wacom Drawing Tablet,39752.02
2025-09-11 23:30:06,Samsung Galaxy S24 Ultra 5G,65804.81
2025-12-20 23:30:06,Leuchtturm1917 Bullet Journal,57628.83
2025-11-17 23:30:06,Ray-Ban Aviator Sunglasses,61251.24
2025-08-17 23:30:06,Roomba i7+ Robot Vacuum,54573.33
2026-01-06 23:30:06,Roomba i7+ Robot Vacuum,57630.08
2025-10-29 23:30:06,Sapiens: A Brief History,65688.92
2025-08-19 23:30:06,Cuisinart Food Processor,12410.2
2025-12-05 23:30:06,Nike Air Max 270 Running Shoes,1741.83
2025-09-11 23:30:06,Cuisinart Food Processor,13174.11
2025-10-03 23:30:06,Nike Air Max 270 Running Shoes,1889.41
2025-09-17 23:30:06,MacBook Air M2 13 inch,52102.85
2025-09-29 23:30:06,Wacom Drawing Tablet,36091.13
2025-11-22 23:30:06,Apple Watch Series 9,7529.58
2026-01-03 23:30:06,Jump Rope Speed,39999.18
2025-09-05 23:30:06,Dell XPS 15 Laptop,51098.22
2025-12-04 23:30:06,Logitech MX Master 3S Mouse,21216.8
2025-09-15 23:30:06,Ninja Professional Blender,14097.29
2025-10-20 23:30:06,MacBook Air M2 13 inch,50246.73
2026-01-29 23:30:06,Resistance Bands Set,2465.04
2025-12-18 23:30:06,Parker Jotter Ballpoint Pen,65382.89
2025-10-30 23:30:06,Bose QuietComfort Earbuds II,34552.96
2026-01-21 23:30:06,Keurig K-Elite Coffee Maker,42897.78
2026-02-03 23:30:06,Fitbit Charge 5 Tracker,80253.21
2025-08-23 23:30:06,Keurig K-Elite Coffee Maker,40075.15
2025-08-15 23:30:06,Samsung Smart Refrigerator,65768.51
2025-08-29 23:30:06,Dumbbells Set 20kg,34333.42
2025-11-24 23:30:06,Philips Air Fryer XXL,47656.41
2025-12-23 23:30:06,Ninja Professional Blender,12907.31
2025-12-14 23:30:06,Resistance Bands Set,2451.07
2025-09-22 23:30:06,Canon EOS R6 Camera,71479.57
2026-01-05 23:30:06,Ninja Professional Blender,12792.68
2026-01-03 23:30:06,Samsung Galaxy S24 Ultra 5G,57641.51
2025-08-16 23:30:06,Running Water Bottle,34426.83
2025-08-17 23:30:06,The North Face Jacket,20596.14
2025-11-30 23:30:06,Timex Weekender Watch,33518.56
2026-01-10 23:30:06,The Psychology of Money,49537.59
2025-11-29 23:30:06,Ray-Ban Aviator Sunglasses,64268.56
2025-08-20 23:30:06,Atomic Habits Hardcover Book,78593.8
2025-12-24 23:30:06,Logitech MX Master 3S Mouse,19761.51
2026-02-05 23:30:06,KitchenAid Stand Mixer,44422.19
2026-01-10 23:30:06,Samsung Galaxy S24 Ultra 5G,60139.3
2025-12-20 23:30:06,Fossil Gen 6 Smartwatch,24164.7
2025-10-13 23:30:06,Dyson V15 Detect Vacuum,58511.89
2026-02-06 23:30:06,Sapiens: A Brief History,64030.21
2025-12-30 23:30:06,Resistance Bands Set,2336.72
2025-08-29 23:30:06,Atomic Habits Hardcover Book,73974.93
2025-10-22 23:30:06,Canon EOS R6 Camera,72772.05
2025-09-02 23:30:06,Moleskine Classic Notebook,32514.04
2025-09-08 23:30:06,Ninja Professional Blender,15169.08
2025-10-25 23:30:06,Yoga Mat Premium Non-Slip,37085.1
2026-01-19 23:30:06,Cuisinart Food Processor,10515.38
2025-08-20 23:30:06,Sony WH-1000XM5 Wireless Headphones,14697.24
2025-12-31 23:30:06,Ray-Ban Aviator Sunglasses,60207.08
2025-11-02 23:30:06,Running Water Bottle,35159.31
2025-10-24 23:30:06,Timex Weekender Watch,35883.71
2025-09-28 23:30:06,Timex Weekender Watch,39268.99
2025-12-17 23:30:06,Running Water Bottle,29251.61
2025-10-09 23:30:06,Adidas Ultraboost 22 Sneakers,66721.36
2025-11-09 23:30:06,MacBook Air M2 13 inch,50507.85
2026-01-03 23:30:06,Jump Rope Speed,39999.18
2026-02-05 23:30:06,Boxing Gloves Professional,3688.89
2025-11-21 23:30:06,Wacom Drawing Tablet,38256.63
2025-10-08 23:30:06,Adidas Ultraboost 22 Sneakers,66631.84
2025-10-21 23:30:06,Samsung Galaxy S24 Ultra 5G,65485.65
2025-10-13 23:30:06,Ninja Professional Blender,14427.65
2025-12-17 23:30:06,Dumbbells Set 20kg,29245.02
2026-01-10 23:30:06,Yoga Mat Premium Non-Slip,37540.41
2026-01-29 23:30:06,Resistance Bands Set,2465.04
2025-11-21 23:30:06,Gym Gloves Training,19904.19
2025-12-19 23:30:06,Foam Roller Massage,44793.19
2025-09-19 23:30:06,Logitech MX Master 3S Mouse,22829.5
2025-10-21 23:30:06,The Psychology of Money,46034.38
2026-01-22 23:30:06,Running Water Bottle,30973.07
2025-12-06 23:30:06,Cuisinart Food Processor,11396.97
2025-12-02 23:30:06,MacBook Air M2 13 inch,50951.26
2025-10-27 23:30:06,Herschel Supply Co Backpack,12584.01
2025-12-19 23:30:06,Nike Air Max 270 Running Shoes,1681.03
2025-12-26 23:30:06,Moleskine Classic Notebook,38113.42
2025-10-29 23:30:06,Staedtler Pencil Set,30530.3
2025-10-05 23:30:06,Herschel Supply Co Backpack,12557.22
2025-09-08 23:30:06,Apple Watch Series 9,8359.31
2025-12-30 23:30:06,Roomba i7+ Robot Vacuum,56699.27
2025-09-08 23:30:06,Dyson V15 Detect Vacuum,59926.2
2025-09-06 23:30:06,Cuisinart Food Processor,12585.29
2025-10-07 23:30:06,Instant Pot Duo Plus 9-in-1,39335.09
2025-09-06 23:30:06,Ninja Professional Blender,14509.75
2025-11-10 23:30:06,The Psychology of Money,48437.15
2025-08-19 23:30:06,HP DeskJet Printer,24379.72
2025-09-04 23:30:06,iPad Pro 12.9 inch M2 Chip,72469.7
2026-01-09 23:30:06,Kindle Paperwhite E-reader,28147.6
2025-08-14 23:30:06,Adidas Ultraboost 22 Sneakers,66854.56
2025-11-21 23:30:06,Philips Air Fryer XXL,47785.93
2026-01-16 23:30:06,Roomba i7+ Robot Vacuum,62021.04
2025-09-15 23:30:06,Wacom Drawing Tablet,36938.22
2026-02-07 23:30:06,Nike Air Max 270 Running Shoes,1564.32
2025-09-03 23:30:06,Nike Air Max 270 Running Shoes,1787.19
2025-10-12 23:30:06,Atomic Habits Hardcover Book,75052.62
2025-10-27 23:30:06,Nike Air Max 270 Running Shoes,1793.53
2026-01-16 23:30:06,Samsung Smart Refrigerator,58354.57
2025-11-16 23:30:06,Keurig K-Elite Coffee Maker,43418.33
2025-11-10 23:30:06,The Psychology of Money,48437.15
2026-01-06 23:30:06,Staedtler Pencil Set,25948.44
2025-11-03 23:30:06,Parker Jotter Ballpoint Pen,71033.63
2025-12-29 23:30:06,Samsung Galaxy S24 Ultra 5G,62274.88
2026-02-09 23:30:06,Yoga Mat Premium Non-Slip,39559.13
2025-11-02 23:30:06,Samsung Smart Refrigerator,65839.92
2025-10-27 23:30:06,Roomba i7+ Robot Vacuum,55152.18
2025-08-25 23:30:06,Levi's 501 Original Jeans,15293.71
2025-10-12 23:30:06,Jump Rope Speed,38516.55
2025-09-28 23:30:06,Kindle Paperwhite E-reader,27714.7
2026-01-26 23:30:06,Adidas Ultraboost 22 Sneakers,79520.65
2025-12-07 23:30:06,Puma Running T-Shirt,82894.4
2026-01-11 23:30:06,Moleskine Classic Notebook,36447.71
2025-09-25 23:30:06,The Psychology of Money,48807.83
2025-12-02 23:30:06,Samsung Galaxy S24 Ultra 5G,62314.6
2025-08-15 23:30:06,Fitbit Charge 5 Tracker,62397.32
2025-09-10 23:30:06,Logitech MX Master 3S Mouse,22429.74
2025-12-19 23:30:06,Dumbbells Set 20kg,28561.34
2025-08-26 23:30:06,Samsung Galaxy S24 Ultra 5G,67599.05
2025-11-16 23:30:06,KitchenAid Stand Mixer,46859.71
2025-09-05 23:30:06,Cuisinart Food Processor,12746.96
2025-08-14 23:30:06,Apple iPhone 15 Pro Max 256GB,72127.82
2025-10-03 23:30:06,Under Armour Sports Backpack,68919.82
2025-11-14 23:30:06,Parker Jotter Ballpoint Pen,72345.28
2025-12-07 23:30:06,Logitech MX Master 3S Mouse,19639.65
2025-09-04 23:30:06,Moleskine Classic Notebook,34137.45
2025-12-24 23:30:06,Jump Rope Speed,41300.68
2025-11-05 23:30:06,Ray-Ban Aviator Sunglasses,58401.39
2025-08-23 23:30:06,KitchenAid Stand Mixer,51441.31
2026-01-14 23:30:06,Staedtler Pencil Set,26716.74
2026-01-07 23:30:06,Moleskine Classic Notebook,36576.22
2025-12-04 23:30:06,Timex Weekender Watch,33149.59
2026-01-14 23:30:06,Philips Air Fryer XXL,49676.07
2025-10-24 23:30:06,Fitbit Charge 5 Tracker,71309.34
2025-09-19 23:30:06,Apple Watch Series 9,8160.07
2025-11-02 23:30:06,Under Armour Sports Backpack,69601.71
2025-11-21 23:30:06,Keurig K-Elite Coffee Maker,42832.27
2025-10-15 23:30:06,Leuchtturm1917 Bullet Journal,58141.38
2025-09-27 23:30:06,Staedtler Pencil Set,31761.18
2026-01-15 23:30:06,Samsung Smart Refrigerator,56202.76
2026-01-31 23:30:06,MacBook Air M2 13 inch,47809.05
2025-12-02 23:30:06,Wacom Drawing Tablet,38771.48
2025-08-22 23:30:06,Yoga Mat Premium Non-Slip,33153.4
2025-10-09 23:30:06,Ray-Ban Aviator Sunglasses,61056.97
2025-10-24 23:30:06,Nike Air Max 270 Running Shoes,1707.19
2026-02-03 23:30:06,Instant Pot Duo Plus 9-in-1,32594.17
2026-01-04 23:30:06,The Psychology of Money,49986.58
2025-11-13 23:30:06,Dyson V15 Detect Vacuum,57202.75
2026-01-29 23:30:06,Logitech MX Master 3S Mouse,20944.25
2026-02-05 23:30:06,Herschel Supply Co Backpack,13920.78
2025-12-10 23:30:06,Sony WH-1000XM5 Wireless Headphones,17097.18
2025-12-03 23:30:06,Adidas Ultraboost 22 Sneakers,74568.86
2025-11-17 23:30:06,Staedtler Pencil Set,27942.05
2025-12-06 23:30:06,Levi's 501 Original Jeans,16241.21
2025-11-27 23:30:06,Fitbit Charge 5 Tracker,73824.14
2025-11-05 23:30:06,Running Water Bottle,33445.17
2025-09-03 23:30:06,KitchenAid Stand Mixer,51385.24
2026-01-09 23:30:06,Boxing Gloves Professional,3685.95
2025-09-15 23:30:06,Resistance Bands Set,2322.42
2025-09-09 23:30:06,Ninja Professional Blender,15286.41
2025-12-19 23:30:06,Wacom Drawing Tablet,37546.11
2025-10-09 23:30:06,Sony WH-1000XM5 Wireless Headphones,16500.07
2025-12-01 23:30:06,Timex Weekender Watch,33981.8
2026-01-05 23:30:06,Philips Air Fryer XXL,50785.29
2025-09-30 23:30:06,iPad Pro 12.9 inch M2 Chip,74565.39
2025-08-26 23:30:06,Jump Rope Speed,37998.8
2025-08-19 23:30:06,KitchenAid Stand Mixer,48803.13
2026-01-17 23:30:06,Moleskine Classic Notebook,35912.95
2025-08-16 23:30:06,iPad Pro 12.9 inch M2 Chip,67008.98
2025-11-05 23:30:06,Boxing Gloves Professional,3411.08
2026-01-07 23:30:06,Sapiens: A Brief History,56334.94
2026-01-21 23:30:06,HP DeskJet Printer,30094.51
2025-11-10 23:30:06,Samsung Smart Refrigerator,67440.3
2025-12-15 23:30:06,Dyson V15 Detect Vacuum,48004.57
2025-12-18 23:30:06,Atomic Habits Hardcover Book,74407.55
2025-12-17 23:30:06,Instant Pot Duo Plus 9-in-1,35079.06
2025-10-26 23:30:06,Sony WH-1000XM5 Wireless Headphones,16613.59
2025-11-18 23:30:06,Levi's 501 Original Jeans,16038.04
2026-02-05 23:30:06,Dyson V15 Detect Vacuum,51508.86
2025-09-28 23:30:06,Foam Roller Massage,43193.22
2025-10-07 23:30:06,Running Water Bottle,35594.16
2025-09-07 23:30:06,Under Armour Sports Backpack,72985.33
2025-10-24 23:30:06,Bose QuietComfort Earbuds II,32936.58
2025-09-22 23:30:06,LG Washing Machine Front Load,46727.76
2025-12-27 23:30:06,The North Face Jacket,17536.52
2025-11-29 23:30:06,Foam Roller Massage,44341.33
2025-11-26 23:30:06,HP DeskJet Printer,26853.38
2025-11-07 23:30:06,Nike Air Max 270 Running Shoes,1667.72
2025-11-09 23:30:06,Fossil Gen 6 Smartwatch,22979.25
2025-11-08 23:30:06,Parker Jotter Ballpoint Pen,68529.47
2025-12-14 23:30:06,HP DeskJet Printer,27895.03
2025-08-17 23:30:06,Apple Watch Series 9,8275.27
2025-09-19 23:30:06,Fossil Gen 6 Smartwatch,23083.53
2025-10-03 23:30:06,Dyson V15 Detect Vacuum,56871.29
2025-11-14 23:30:06,HP DeskJet Printer,26296.16
2025-12-10 23:30:06,Dumbbells Set 20kg,31113.59
2026-02-02 23:30:06,Jump Rope Speed,45002.87
2026-02-02 23:30:06,Wacom Drawing Tablet,38115.55
2025-10-17 23:30:06,Parker Jotter Ballpoint Pen,69887.26
2025-12-08 23:30:06,Samsung Galaxy S24 Ultra 5G,61053.61
2025-12-22 23:30:06,Fitbit Charge 5 Tracker,73558.3
2026-01-09 23:30:06,LG Washing Machine Front Load,40084.95
2025-11-28 23:30:06,HP DeskJet Printer,28249.4
2025-11-10 23:30:06,Roomba i7+ Robot Vacuum,57530.16
2025-08-28 23:30:06,Bose QuietComfort Earbuds II,33365.44
2025-10-03 23:30:06,Bose QuietComfort Earbuds II,36710.68
2025-10-05 23:30:06,Gym Gloves Training,18765.65
2025-09-20 23:30:06,Sapiens: A Brief History,73344.63
2025-11-10 23:30:06,Sapiens: A Brief History,65571.49
2025-11-12 23:30:06,Levi's 501 Original Jeans,16540.17
2025-12-21 23:30:06,Adidas Ultraboost 22 Sneakers,75725.19
2025-12-05 23:30:06,KitchenAid Stand Mixer,43797.63
2025-12-07 23:30:06,Logitech MX Master 3S Mouse,19639.65
2026-01-19 23:30:06,The Psychology of Money,48286.18
2025-12-28 23:30:06,Nike Air Max 270 Running Shoes,1576.2
2025-10-12 23:30:06,Apple iPhone 15 Pro Max 256GB,77019.45
2025-10-08 23:30:06,Boxing Gloves Professional,3477.65
2025-12-12 23:30:06,Parker Jotter Ballpoint Pen,63747.89
2026-01-29 23:30:06,Fossil Gen 6 Smartwatch,24693.49
2025-12-11 23:30:06,Running Water Bottle,29049.74
2025-09-11 23:30:06,Dumbbells Set 20kg,33581.01
2025-08-14 23:30:06,Puma Running T-Shirt,70931.77
2025-11-09 23:30:06,Sapiens: A Brief History,68499.49
2026-02-08 23:30:06,The Psychology of Money,50117.36
2025-08-17 23:30:06,Sapiens: A Brief History,66386.31
2025-09-27 23:30:06,KitchenAid Stand Mixer,50628.12
2026-02-07 23:30:06,Dyson V15 Detect Vacuum,53171.58
2025-10-22 23:30:06,Logitech MX Master 3S Mouse,24026.13
2026-01-19 23:30:06,Boxing Gloves Professional,3746.3
2026-02-08 23:30:06,Dyson V15 Detect Vacuum,53407.66
2026-01-14 23:30:06,Ray-Ban Aviator Sunglasses,63491.75
2025-09-30 23:30:06,Sapiens: A Brief History,70904.17
2025-09-09 23:30:06,Fossil Gen 6 Smartwatch,22657.87
2025-10-25 23:30:06,Apple Watch Series 9,7752.77
2026-01-13 23:30:06,Levi's 501 Original Jeans,17514.85
2025-09-07 23:30:06,Logitech MX Master 3S Mouse,23696.43
2025-12-15 23:30:06,Roomba i7+ Robot Vacuum,56644.44
2025-10-24 23:30:06,The North Face Jacket,18070.63
2025-09-21 23:30:06,iPad Pro 12.9 inch M2 Chip,68202.99
2025-11-21 23:30:06,Cuisinart Food Processor,11953.29
2025-09-26 23:30:06,Resistance Bands Set,2418.82
2025-10-16 23:30:06,Samsung Galaxy S24 Ultra 5G,64764.77
2025-10-08 23:30:06,Puma Running T-Shirt,80464.34
2025-10-21 23:30:06,Bose QuietComfort Earbuds II,34958.04
2025-09-13 23:30:06,MacBook Air M2 13 inch,54299.48
2025-11-26 23:30:06,The North Face Jacket,18058.64
2026-01-18 23:30:06,Instant Pot Duo Plus 9-in-1,33056.76
2026-01-09 23:30:06,Nike Air Max 270 Running Shoes,1590.11
2025-12-05 23:30:06,Logitech MX Master 3S Mouse,21294.69
2025-12-19 23:30:06,Boxing Gloves Professional,3552.89
2025-10-11 23:30:06,The Psychology of Money,48833.36
2025-08-31 23:30:06,Apple iPhone 15 Pro Max 256GB,67586.5
2025-09-12 23:30:06,Ninja Professional Blender,15142.3
2025-09-18 23:30:06,Protein Powder Whey 2kg,75671.11
2025-11-13 23:30:06,MacBook Air M2 13 inch,50476.78
2025-11-25 23:30:06,Cuisinart Food Processor,11564.91
2026-02-08 23:30:06,Ninja Professional Blender,13066.29
2025-08-30 23:30:06,Atomic Habits Hardcover Book,76150.46
2025-08-29 23:30:06,Kindle Paperwhite E-reader,28238.81
2026-01-28 23:30:06,Fossil Gen 6 Smartwatch,25832.55
2025-11-08 23:30:06,Apple iPhone 15 Pro Max 256GB,76025.71
2026-01-22 23:30:06,The North Face Jacket,17296.45
2025-09-25 23:30:06,Jump Rope Speed,39395.16
2026-02-07 23:30:06,Ninja Professional Blender,13259.27
2026-02-02 23:30:06,Foam Roller Massage,46114.12
2026-01-04 23:30:06,The Psychology of Money,49986.58
2026-01-20 23:30:06,Parker Jotter Ballpoint Pen,65354.8
2025-11-25 23:30:06,Under Armour Sports Backpack,64960.59
2025-12-22 23:30:06,Levi's 501 Original Jeans,17416.22
2026-01-21 23:30:06,Cuisinart Food Processor,11627.63
2025-12-14 23:30:06,HP DeskJet Printer,27895.03
2025-08-19 23:30:06,Parker Jotter Ballpoint Pen,73354.67
2025-12-16 23:30:06,Ninja Professional Blender,12406.26
2025-12-07 23:30:06,Philips Air Fryer XXL,47379.02
2025-09-13 23:30:06,Levi's 501 Original Jeans,15008.37
2026-01-11 23:30:06,Jump Rope Speed,41400.92
2025-09-07 23:30:06,Dell XPS 15 Laptop,51284.13
2026-01-29 23:30:06,Wacom Drawing Tablet,36464.14
2025-12-18 23:30:06,Fitbit Charge 5 Tracker,70261.05
2026-01-28 23:30:06,Fossil Gen 6 Smartwatch,25832.55
2025-10-07 23:30:06,Parker Jotter Ballpoint Pen,70216.72
2026-02-03 23:30:06,LG Washing Machine Front Load,38223.03
2025-10-05 23:30:06,Wacom Drawing Tablet,36568.81
2025-08-20 23:30:06,Ninja Professional Blender,13461.4
2026-02-02 23:30:06,Ninja Professional Blender,12829.39
2025-11-23 23:30:06,The Psychology of Money,47975.3
2025-10-04 23:30:06,Dyson V15 Detect Vacuum,61351.41
2025-12-15 23:30:06,Dell XPS 15 Laptop,46420.13
2026-01-16 23:30:06,Puma Running T-Shirt,84155.3
2025-09-27 23:30:06,Leuchtturm1917 Bullet Journal,54133.41
2025-10-29 23:30:06,Jump Rope Speed,41172.75
2026-01-23 23:30:06,Apple iPhone 15 Pro Max 256GB,83248.57
2026-01-21 23:30:06,HP DeskJet Printer,30094.51
2025-09-13 23:30:06,Protein Powder Whey 2kg,75858.16
2025-09-20 23:30:06,Herschel Supply Co Backpack,12588.52
2025-11-02 23:30:06,Gym Gloves Training,19836.36
2025-11-29 23:30:06,Samsung Galaxy S24 Ultra 5G,62788.36
2025-09-16 23:30:06,Sapiens: A Brief History,70942.8
2025-11-22 23:30:06,Dumbbells Set 20kg,30510.96
2025-12-18 23:30:06,Staedtler Pencil Set,25976.52
2026-02-09 23:30:06,Timex Weekender Watch,32257.48
2025-12-12 23:30:06,KitchenAid Stand Mixer,43948.3
2025-11-08 23:30:06,Nike Air Max 270 Running Shoes,1759.12
2026-02-04 23:30:06,Sapiens: A Brief History,60033.52
2025-10-29 23:30:06,Timex Weekender Watch,34844.27
2026-01-08 23:30:06,Protein Powder Whey 2kg,66511.71
2025-08-29 23:30:06,Resistance Bands Set,2481.46
2025-08-16 23:30:06,Resistance Bands Set,2396.52
2025-12-22 23:30:06,Adidas Ultraboost 22 Sneakers,71051.68
2025-11-29 23:30:06,Puma Running T-Shirt,80061.05
2025-10-20 23:30:06,Bose QuietComfort Earbuds II,35476.63
2025-11-23 23:30:06,Running Water Bottle,33574.08
2025-12-10 23:30:06,Apple Watch Series 9,7174.64
2025-10-22 23:30:06,iPad Pro 12.9 inch M2 Chip,67564.29
2025-11-01 23:30:06,HP DeskJet Printer,26495.73
2025-09-26 23:30:06,Bose QuietComfort Earbuds II,35680.73
2025-11-07 23:30:06,Sapiens: A Brief History,68196.61
2025-08-18 23:30:06,Moleskine Classic Notebook,31144.12
2025-09-12 23:30:06,Sony WH-1000XM5 Wireless Headphones,16321.3
2026-01-09 23:30:06,Samsung Galaxy S24 Ultra 5G,60975.83
2025-10-21 23:30:06,Running Water Bottle,35757.52
2025-10-30 23:30:06,Running Water Bottle,34572.02
2026-01-31 23:30:06,LG Washing Machine Front Load,41636.25
2025-10-15 23:30:06,Logitech MX Master 3S Mouse,24453.08
2025-10-29 23:30:06,Puma Running T-Shirt,76382.49
2026-01-10 23:30:06,Dell XPS 15 Laptop,42837.05
2025-11-06 23:30:06,Samsung Smart Refrigerator,66769.35
2025-11-09 23:30:06,iPad Pro 12.9 inch M2 Chip,63778.97
2025-11-18 23:30:06,Cuisinart Food Processor,11760.87
2025-09-28 23:30:06,Jump Rope Speed,38380.99
2026-01-19 23:30:06,Atomic Habits Hardcover Book,80270.63
2025-12-28 23:30:06,Kindle Paperwhite E-reader,28060.26
2026-02-07 23:30:06,Timex Weekender Watch,34228.32
2025-11-08 23:30:06,LG Washing Machine Front Load,44562.44
2025-08-17 23:30:06,Dyson V15 Detect Vacuum,56097.6
2025-09-26 23:30:06,Leuchtturm1917 Bullet Journal,53627.52
2025-10-03 23:30:06,Parker Jotter Ballpoint Pen,71573.79
2025-10-10 23:30:06,Parker Jotter Ballpoint Pen,69371.84
2025-10-07 23:30:06,Wacom Drawing Tablet,39082.08
2026-01-25 23:30:06,MacBook Air M2 13 inch,49204.4
2025-09-04 23:30:06,Sony WH-1000XM5 Wireless Headphones,15224.43
2025-10-14 23:30:06,Timex Weekender Watch,36757.04
2025-08-22 23:30:06,Puma Running T-Shirt,76199.01
2025-11-29 23:30:06,Protein Powder Whey 2kg,65686.78
2025-09-18 23:30:06,Bose QuietComfort Earbuds II,35378.06
2025-10-30 23:30:06,Ray-Ban Aviator Sunglasses,63540.09
2025-09-09 23:30:06,Instant Pot Duo Plus 9-in-1,38457.14
2025-12-04 23:30:06,Philips Air Fryer XXL,51114.6
2025-10-13 23:30:06,Levi's 501 Original Jeans,15999.31
2025-11-10 23:30:06,The North Face Jacket,18963.19
2025-12-20 23:30:06,Nike Air Max 270 Running Shoes,1609.08
2025-09-03 23:30:06,Leuchtturm1917 Bullet Journal,54769.01
2025-09-02 23:30:06,Running Water Bottle,35976.54
2025-10-23 23:30:06,Dumbbells Set 20kg,31342.93
2025-08-18 23:30:06,The Psychology of Money,47226.01
2025-09-05 23:30:06,Apple iPhone 15 Pro Max 256GB,72884.64
2025-11-19 23:30:06,Protein Powder Whey 2kg,70582.05
2025-10-25 23:30:06,Samsung Smart Refrigerator,67928.7
2025-09-16 23:30:06,Apple iPhone 15 Pro Max 256GB,74877.6
2025-08-24 23:30:06,MacBook Air M2 13 inch,55111.29
2025-09-30 23:30:06,The Psychology of Money,50355.52
2025-12-28 23:30:06,Wacom Drawing Tablet,36907.04
2026-01-29 23:30:06,Wacom Drawing Tablet,36464.14
2025-10-26 23:30:06,Fossil Gen 6 Smartwatch,23000.7
2025-10-29 23:30:06,Cuisinart Food Processor,13182.6
2025-08-20 23:30:06,Philips Air Fryer XXL,44037.69
2026-01-01 23:30:06,MacBook Air M2 13 inch,46186.44
2025-12-31 23:30:06,Moleskine Classic Notebook,36399.36
2025-08-31 23:30:06,Herschel Supply Co Backpack,12135.83
2025-08-27 23:30:06,Boxing Gloves Professional,3710.3
2025-10-20 23:30:06,Fitbit Charge 5 Tracker,67825.17
2025-12-07 23:30:06,Protein Powder Whey 2kg,66629.58
2025-11-29 23:30:06,The Psychology of Money,48540.66
